2.10267e-10	2.34636e-10	2.61232e-10	2.90168e-10	3.21551e-10	3.55479e-10	3.92035e-10	4.31292e-10	4.73301e-10	5.18095e-10	5.65684e-10	6.1605e-10	6.69149e-10	7.24904e-10	7.83207e-10	8.43913e-10	9.06842e-10	9.71774e-10	1.03845e-09	1.10659e-09	1.17584e-09	1.24585e-09	1.31622e-09	1.38651e-09	1.45627e-09	1.52501e-09	1.59225e-09	1.65748e-09	1.72018e-09	1.77984e-09	1.83596e-09	1.88806e-09	1.93568e-09	1.97838e-09	2.01576e-09	2.04748e-09	2.07324e-09	2.09277e-09	2.10591e-09	2.11251e-09	2.11251e-09	2.10591e-09	2.09277e-09	2.07324e-09	2.04748e-09	2.01576e-09	1.97838e-09	1.93568e-09	1.88806e-09	1.83596e-09	1.77984e-09	1.72018e-09	1.65748e-09	1.59225e-09	1.52501e-09	1.45627e-09	1.38651e-09	1.31622e-09	1.24585e-09	1.17584e-09	1.10659e-09	1.03845e-09	9.71774e-10	9.06842e-10	8.43913e-10	7.83207e-10	7.24904e-10	6.69149e-10	6.1605e-10	5.65684e-10	5.18095e-10	4.73301e-10	4.31292e-10	3.92035e-10	3.55479e-10	3.21551e-10	2.90168e-10	2.61232e-10	2.34636e-10	2.10267e-10	1.88004e-10	1.67725e-10	1.49307e-10	1.32626e-10	1.17559e-10	1.03986e-10	9.1792e-11	8.08642e-11	7.1096e-11	6.23856e-11	5.46373e-11	4.7761e-11	4.16726e-11	3.6294e-11	3.15529e-11	2.73828e-11	2.37226e-11	2.05167e-11	1.77144e-11	1.52698e-11
2.63014e-10	2.93825e-10	3.27492e-10	3.64165e-10	4.03987e-10	4.47088e-10	4.93582e-10	5.43567e-10	5.97117e-10	6.54278e-10	7.15072e-10	7.79481e-10	8.47455e-10	9.18903e-10	9.93687e-10	1.07163e-09	1.1525e-09	1.23602e-09	1.32186e-09	1.40965e-09	1.49896e-09	1.58931e-09	1.68018e-09	1.77103e-09	1.86124e-09	1.95021e-09	2.03727e-09	2.12178e-09	2.20306e-09	2.28043e-09	2.35325e-09	2.42088e-09	2.48271e-09	2.53817e-09	2.58674e-09	2.62797e-09	2.66144e-09	2.68684e-09	2.70392e-09	2.7125e-09	2.7125e-09	2.70392e-09	2.68684e-09	2.66144e-09	2.62797e-09	2.58674e-09	2.53817e-09	2.48271e-09	2.42088e-09	2.35325e-09	2.28043e-09	2.20306e-09	2.12178e-09	2.03727e-09	1.95021e-09	1.86124e-09	1.77103e-09	1.68018e-09	1.58931e-09	1.49896e-09	1.40965e-09	1.32186e-09	1.23602e-09	1.1525e-09	1.07163e-09	9.93687e-10	9.18903e-10	8.47455e-10	7.79481e-10	7.15072e-10	6.54278e-10	5.97117e-10	5.43567e-10	4.93582e-10	4.47088e-10	4.03987e-10	3.64165e-10	3.27492e-10	2.93825e-10	2.63014e-10	2.34901e-10	2.09325e-10	1.86125e-10	1.65138e-10	1.46207e-10	1.29175e-10	1.13892e-10	1.00214e-10	8.80035e-11	7.71293e-11	6.74688e-11	5.89066e-11	5.13354e-11	4.46556e-11	3.87752e-11	3.36098e-11	2.90821e-11	2.51214e-11	2.1664e-11	1.86517e-11
3.28807e-10	3.67744e-10	4.10342e-10	4.56801e-10	5.0731e-10	5.62043e-10	6.21155e-10	6.84779e-10	7.53017e-10	8.2594e-10	9.03581e-10	9.8593e-10	1.07293e-09	1.16446e-09	1.26037e-09	1.36043e-09	1.46434e-09	1.57176e-09	1.68226e-09	1.79537e-09	1.91053e-09	2.02712e-09	2.14448e-09	2.26189e-09	2.37857e-09	2.4937e-09	2.60644e-09	2.71594e-09	2.8213e-09	2.92166e-09	3.01616e-09	3.10395e-09	3.18424e-09	3.25629e-09	3.31941e-09	3.37299e-09	3.41651e-09	3.44954e-09	3.47174e-09	3.4829e-09	3.4829e-09	3.47174e-09	3.44954e-09	3.41651e-09	3.37299e-09	3.31941e-09	3.25629e-09	3.18424e-09	3.10395e-09	3.01616e-09	2.92166e-09	2.8213e-09	2.71594e-09	2.60644e-09	2.4937e-09	2.37857e-09	2.26189e-09	2.14448e-09	2.02712e-09	1.91053e-09	1.79537e-09	1.68226e-09	1.57176e-09	1.46434e-09	1.36043e-09	1.26037e-09	1.16446e-09	1.07293e-09	9.8593e-10	9.03581e-10	8.2594e-10	7.53017e-10	6.84779e-10	6.21155e-10	5.62043e-10	5.0731e-10	4.56801e-10	4.10342e-10	3.67744e-10	3.28807e-10	2.93324e-10	2.61084e-10	2.31876e-10	2.05488e-10	1.81715e-10	1.60355e-10	1.41214e-10	1.24105e-10	1.08851e-10	9.52852e-11	8.3249e-11	7.25955e-11	6.31875e-11	5.48981e-11	4.76105e-11	4.12176e-11	3.56212e-11	3.07323e-11	2.64701e-11	2.27617e-11
4.10817e-10	4.59999e-10	5.13873e-10	5.72703e-10	6.36739e-10	7.06216e-10	7.81342e-10	8.62297e-10	9.49224e-10	1.04223e-09	1.14136e-09	1.24661e-09	1.35793e-09	1.47518e-09	1.59816e-09	1.72658e-09	1.86009e-09	1.99822e-09	2.14046e-09	2.28617e-09	2.43465e-09	2.58511e-09	2.73667e-09	2.88841e-09	3.03931e-09	3.18831e-09	3.33432e-09	3.4762e-09	3.6128e-09	3.74298e-09	3.86562e-09	3.9796e-09	4.08388e-09	4.17749e-09	4.25952e-09	4.32918e-09	4.38576e-09	4.42871e-09	4.45759e-09	4.47211e-09	4.47211e-09	4.45759e-09	4.42871e-09	4.38576e-09	4.32918e-09	4.25952e-09	4.17749e-09	4.08388e-09	3.9796e-09	3.86562e-09	3.74298e-09	3.6128e-09	3.4762e-09	3.33432e-09	3.18831e-09	3.03931e-09	2.88841e-09	2.73667e-09	2.58511e-09	2.43465e-09	2.28617e-09	2.14046e-09	1.99822e-09	1.86009e-09	1.72658e-09	1.59816e-09	1.47518e-09	1.35793e-09	1.24661e-09	1.14136e-09	1.04223e-09	9.49224e-10	8.62297e-10	7.81342e-10	7.06216e-10	6.36739e-10	5.72703e-10	5.13873e-10	4.59999e-10	4.10817e-10	3.66055e-10	3.25437e-10	2.88685e-10	2.55527e-10	2.25692e-10	1.98921e-10	1.74963e-10	1.53577e-10	1.34535e-10	1.17623e-10	1.02638e-10	8.93926e-11	7.77113e-11	6.74328e-11	5.84086e-11	5.05029e-11	4.35916e-11	3.75621e-11	3.23126e-11	2.77512e-11
5.12973e-10	5.75063e-10	6.43163e-10	7.17623e-10	7.98775e-10	8.86931e-10	9.82371e-10	1.08534e-09	1.19604e-09	1.31461e-09	1.44114e-09	1.57564e-09	1.71805e-09	1.8682e-09	2.02586e-09	2.19066e-09	2.36215e-09	2.53977e-09	2.72283e-09	2.91053e-09	3.10197e-09	3.29612e-09	3.49185e-09	3.68795e-09	3.88312e-09	4.07596e-09	4.26505e-09	4.44891e-09	4.62603e-09	4.79491e-09	4.95407e-09	5.10208e-09	5.23754e-09	5.35918e-09	5.46581e-09	5.55637e-09	5.62996e-09	5.68582e-09	5.72339e-09	5.74227e-09	5.74227e-09	5.72339e-09	5.68582e-09	5.62996e-09	5.55637e-09	5.46581e-09	5.35918e-09	5.23754e-09	5.10208e-09	4.95407e-09	4.79491e-09	4.62603e-09	4.44891e-09	4.26505e-09	4.07596e-09	3.88312e-09	3.68795e-09	3.49185e-09	3.29612e-09	3.10197e-09	2.91053e-09	2.72283e-09	2.53977e-09	2.36215e-09	2.19066e-09	2.02586e-09	1.8682e-09	1.71805e-09	1.57564e-09	1.44114e-09	1.31461e-09	1.19604e-09	1.08534e-09	9.82371e-10	8.86931e-10	7.98775e-10	7.17623e-10	6.43163e-10	5.75063e-10	5.12973e-10	4.56536e-10	4.0539e-10	3.59175e-10	3.17532e-10	2.80114e-10	2.46584e-10	2.16616e-10	1.89903e-10	1.6615e-10	1.45082e-10	1.2644e-10	1.09984e-10	9.54919e-11	8.27574e-11	7.15922e-11	6.18241e-11	5.32964e-11	4.58669e-11	3.94073e-11	3.3802e-11
6.40132e-10	7.18476e-10	8.04517e-10	8.98714e-10	1.00151e-09	1.11332e-09	1.23452e-09	1.36544e-09	1.50635e-09	1.65748e-09	1.81893e-09	1.99076e-09	2.17288e-09	2.36513e-09	2.5672e-09	2.77865e-09	2.99891e-09	3.22727e-09	3.46284e-09	3.70461e-09	3.95141e-09	4.20193e-09	4.4547e-09	4.70814e-09	4.96056e-09	5.21015e-09	5.45505e-09	5.69331e-09	5.92298e-09	6.14209e-09	6.3487e-09	6.5409e-09	6.71689e-09	6.87497e-09	7.01359e-09	7.13135e-09	7.22707e-09	7.29974e-09	7.34861e-09	7.37318e-09	7.37318e-09	7.34861e-09	7.29974e-09	7.22707e-09	7.13135e-09	7.01359e-09	6.87497e-09	6.71689e-09	6.5409e-09	6.3487e-09	6.14209e-09	5.92298e-09	5.69331e-09	5.45505e-09	5.21015e-09	4.96056e-09	4.70814e-09	4.4547e-09	4.20193e-09	3.95141e-09	3.70461e-09	3.46284e-09	3.22727e-09	2.99891e-09	2.77865e-09	2.5672e-09	2.36513e-09	2.17288e-09	1.99076e-09	1.81893e-09	1.65748e-09	1.50635e-09	1.36544e-09	1.23452e-09	1.11332e-09	1.00151e-09	8.98714e-10	8.04517e-10	7.18476e-10	6.40132e-10	5.69015e-10	5.04651e-10	4.46569e-10	3.94305e-10	3.47407e-10	3.05438e-10	2.67981e-10	2.34636e-10	2.05028e-10	1.78803e-10	1.5563e-10	1.35203e-10	1.17238e-10	1.01474e-10	8.76716e-11	7.56131e-11	6.51004e-11	5.59542e-11	4.80129e-11	4.11315e-11
7.98299e-10	8.97097e-10	1.00575e-09	1.12485e-09	1.255e-09	1.39675e-09	1.55059e-09	1.71698e-09	1.89631e-09	2.08885e-09	2.2948e-09	2.51424e-09	2.74711e-09	2.99319e-09	3.25213e-09	3.52338e-09	3.80623e-09	4.09977e-09	4.40289e-09	4.71428e-09	5.03244e-09	5.35567e-09	5.68208e-09	6.00962e-09	6.33609e-09	6.65915e-09	6.97634e-09	7.28514e-09	7.58298e-09	7.86728e-09	8.13549e-09	8.38512e-09	8.61379e-09	8.81927e-09	8.9995e-09	9.15267e-09	9.27717e-09	9.37172e-09	9.43532e-09	9.46729e-09	9.46729e-09	9.43532e-09	9.37172e-09	9.27717e-09	9.15267e-09	8.9995e-09	8.81927e-09	8.61379e-09	8.38512e-09	8.13549e-09	7.86728e-09	7.58298e-09	7.28514e-09	6.97634e-09	6.65915e-09	6.33609e-09	6.00962e-09	5.68208e-09	5.35567e-09	5.03244e-09	4.71428e-09	4.40289e-09	4.09977e-09	3.80623e-09	3.52338e-09	3.25213e-09	2.99319e-09	2.74711e-09	2.51424e-09	2.2948e-09	2.08885e-09	1.89631e-09	1.71698e-09	1.55059e-09	1.39675e-09	1.255e-09	1.12485e-09	1.00575e-09	8.97097e-10	7.98299e-10	7.08734e-10	6.27785e-10	5.54835e-10	4.89283e-10	4.30543e-10	3.78049e-10	3.31264e-10	2.89673e-10	2.52794e-10	2.20175e-10	1.91393e-10	1.66058e-10	1.43807e-10	1.24309e-10	1.07262e-10	9.23898e-11	7.9442e-11	6.8193e-11	5.84396e-11	4.99996e-11
9.94887e-10	1.11941e-09	1.25654e-09	1.40706e-09	1.57176e-09	1.75137e-09	1.94657e-09	2.15796e-09	2.38606e-09	2.63129e-09	2.89392e-09	3.17409e-09	3.47174e-09	3.78665e-09	4.11839e-09	4.46629e-09	4.82946e-09	5.20674e-09	5.59672e-09	5.99773e-09	6.40785e-09	6.82487e-09	7.24637e-09	7.66968e-09	8.09194e-09	8.51008e-09	8.92093e-09	9.32117e-09	9.70745e-09	1.00764e-08	1.04246e-08	1.07488e-08	1.1046e-08	1.13131e-08	1.15475e-08	1.17468e-08	1.19087e-08	1.20318e-08	1.21146e-08	1.21562e-08	1.21562e-08	1.21146e-08	1.20318e-08	1.19087e-08	1.17468e-08	1.15475e-08	1.13131e-08	1.1046e-08	1.07488e-08	1.04246e-08	1.00764e-08	9.70745e-09	9.32117e-09	8.92093e-09	8.51008e-09	8.09194e-09	7.66968e-09	7.24637e-09	6.82487e-09	6.40785e-09	5.99773e-09	5.59672e-09	5.20674e-09	4.82946e-09	4.46629e-09	4.11839e-09	3.78665e-09	3.47174e-09	3.17409e-09	2.89392e-09	2.63129e-09	2.38606e-09	2.15796e-09	1.94657e-09	1.75137e-09	1.57176e-09	1.40706e-09	1.25654e-09	1.11941e-09	9.94887e-10	8.82157e-10	7.80411e-10	6.88848e-10	6.06684e-10	5.33162e-10	4.67552e-10	4.09158e-10	3.57322e-10	3.11424e-10	2.70885e-10	2.35166e-10	2.03768e-10	1.76233e-10	1.5214e-10	1.31104e-10	1.12779e-10	9.6847e-11	8.30252e-11	7.10579e-11	6.07168e-11
1.23904e-09	1.39589e-09	1.56886e-09	1.75899e-09	1.9673e-09	2.19478e-09	2.44233e-09	2.71078e-09	3.00082e-09	3.31304e-09	3.64783e-09	4.0054e-09	4.38576e-09	4.78866e-09	5.21357e-09	5.65968e-09	6.12587e-09	6.6107e-09	7.11237e-09	7.62875e-09	8.15736e-09	8.69537e-09	9.23963e-09	9.78671e-09	1.03329e-08	1.08741e-08	1.14063e-08	1.19251e-08	1.24261e-08	1.29049e-08	1.3357e-08	1.37783e-08	1.41645e-08	1.45118e-08	1.48167e-08	1.50759e-08	1.52867e-08	1.54468e-08	1.55546e-08	1.56087e-08	1.56087e-08	1.55546e-08	1.54468e-08	1.52867e-08	1.50759e-08	1.48167e-08	1.45118e-08	1.41645e-08	1.37783e-08	1.3357e-08	1.29049e-08	1.24261e-08	1.19251e-08	1.14063e-08	1.08741e-08	1.03329e-08	9.78671e-09	9.23963e-09	8.69537e-09	8.15736e-09	7.62875e-09	7.11237e-09	6.6107e-09	6.12587e-09	5.65968e-09	5.21357e-09	4.78866e-09	4.38576e-09	4.0054e-09	3.64783e-09	3.31304e-09	3.00082e-09	2.71078e-09	2.44233e-09	2.19478e-09	1.9673e-09	1.75899e-09	1.56886e-09	1.39589e-09	1.23904e-09	1.09724e-09	9.69436e-10	8.54586e-10	7.51674e-10	6.59716e-10	5.77772e-10	5.04946e-10	4.40391e-10	3.83315e-10	3.32975e-10	2.88685e-10	2.4981e-10	2.15766e-10	1.86021e-10	1.60089e-10	1.37529e-10	1.17945e-10	1.00979e-10	8.63103e-11	7.36529e-11
1.54201e-09	1.73947e-09	1.95752e-09	2.19754e-09	2.46088e-09	2.74885e-09	3.06265e-09	3.40339e-09	3.77204e-09	4.16938e-09	4.596e-09	5.05223e-09	5.53813e-09	6.05344e-09	6.59755e-09	7.16948e-09	7.76782e-09	8.39075e-09	9.03601e-09	9.70087e-09	1.03821e-08	1.10762e-08	1.1779e-08	1.2486e-08	1.31924e-08	1.3893e-08	1.45823e-08	1.52549e-08	1.59047e-08	1.65262e-08	1.71133e-08	1.76607e-08	1.81627e-08	1.86144e-08	1.90109e-08	1.93482e-08	1.96226e-08	1.98311e-08	1.99714e-08	2.00419e-08	2.00419e-08	1.99714e-08	1.98311e-08	1.96226e-08	1.93482e-08	1.90109e-08	1.86144e-08	1.81627e-08	1.76607e-08	1.71133e-08	1.65262e-08	1.59047e-08	1.52549e-08	1.45823e-08	1.3893e-08	1.31924e-08	1.2486e-08	1.1779e-08	1.10762e-08	1.03821e-08	9.70087e-09	9.03601e-09	8.39075e-09	7.76782e-09	7.16948e-09	6.59755e-09	6.05344e-09	5.53813e-09	5.05223e-09	4.596e-09	4.16938e-09	3.77204e-09	3.40339e-09	3.06265e-09	2.74885e-09	2.46088e-09	2.19754e-09	1.95752e-09	1.73947e-09	1.54201e-09	1.36376e-09	1.20334e-09	1.05938e-09	9.30572e-10	8.15642e-10	7.13376e-10	6.22622e-10	5.42295e-10	4.71377e-10	4.08921e-10	3.54052e-10	3.05962e-10	2.6391e-10	2.27222e-10	1.95283e-10	1.67539e-10	1.4349e-10	1.22685e-10	1.04724e-10	8.92479e-11
