2.38117e-12	2.60862e-12	2.85198e-12	3.11164e-12	3.38788e-12	3.68091e-12	3.99082e-12	4.31758e-12	4.66103e-12	5.02085e-12	5.39658e-12	5.78761e-12	6.19313e-12	6.61216e-12	7.04356e-12	7.486e-12	7.93794e-12	8.3977e-12	8.86339e-12	9.33299e-12	9.8043e-12	1.0275e-11	1.07426e-11	1.12045e-11	1.16582e-11	1.21008e-11	1.25298e-11	1.29422e-11	1.33355e-11	1.37069e-11	1.40539e-11	1.4374e-11	1.46649e-11	1.49244e-11	1.51507e-11	1.5342e-11	1.54968e-11	1.5614e-11	1.56927e-11	1.57322e-11	1.57322e-11	1.56927e-11	1.5614e-11	1.54968e-11	1.5342e-11	1.51507e-11	1.49244e-11	1.46649e-11	1.4374e-11	1.40539e-11	1.37069e-11	1.33355e-11	1.29422e-11	1.25298e-11	1.21008e-11	1.16582e-11	1.12045e-11	1.07426e-11	1.0275e-11	9.8043e-12	9.33299e-12	8.86339e-12	8.3977e-12	7.93794e-12	7.486e-12	7.04356e-12	6.61216e-12	6.19313e-12	5.78761e-12	5.39658e-12	5.02085e-12	4.66103e-12	4.31758e-12	3.99082e-12	3.68091e-12	3.38788e-12	3.11164e-12	2.85198e-12	2.60862e-12	2.38117e-12	2.16916e-12	1.97209e-12	1.78939e-12	1.62045e-12	1.46462e-12	1.32125e-12	1.18966e-12	1.06918e-12	9.59127e-13	8.58834e-13	7.67643e-13	6.84913e-13	6.10024e-13	5.4238e-13	4.8141e-13	4.2657e-13	3.77345e-13	3.3325e-13	2.93827e-13	2.58652e-13
3.00353e-12	3.29308e-12	3.60313e-12	3.93423e-12	4.28676e-12	4.66103e-12	5.05717e-12	5.47517e-12	5.91486e-12	6.37585e-12	6.85759e-12	7.35928e-12	7.87993e-12	8.4183e-12	8.97293e-12	9.5421e-12	1.01239e-11	1.0716e-11	1.13162e-11	1.19217e-11	1.25298e-11	1.31373e-11	1.37412e-11	1.4338e-11	1.49244e-11	1.54968e-11	1.60517e-11	1.65855e-11	1.70945e-11	1.75755e-11	1.80249e-11	1.84397e-11	1.88166e-11	1.91531e-11	1.94464e-11	1.96944e-11	1.98952e-11	2.00472e-11	2.01492e-11	2.02004e-11	2.02004e-11	2.01492e-11	2.00472e-11	1.98952e-11	1.96944e-11	1.94464e-11	1.91531e-11	1.88166e-11	1.84397e-11	1.80249e-11	1.75755e-11	1.70945e-11	1.65855e-11	1.60517e-11	1.54968e-11	1.49244e-11	1.4338e-11	1.37412e-11	1.31373e-11	1.25298e-11	1.19217e-11	1.13162e-11	1.0716e-11	1.01239e-11	9.5421e-12	8.97293e-12	8.4183e-12	7.87993e-12	7.35928e-12	6.85759e-12	6.37585e-12	5.91486e-12	5.47517e-12	5.05717e-12	4.66103e-12	4.28676e-12	3.93423e-12	3.60313e-12	3.29308e-12	3.00353e-12	2.7339e-12	2.48347e-12	2.25151e-12	2.03721e-12	1.83973e-12	1.6582e-12	1.49175e-12	1.33949e-12	1.20054e-12	1.07404e-12	9.59127e-13	8.54979e-13	7.60795e-13	6.75806e-13	5.99279e-13	5.30514e-13	4.68853e-13	4.13672e-13	3.6439e-13	3.20461e-13
3.78734e-12	4.15582e-12	4.55075e-12	4.97284e-12	5.42265e-12	5.90058e-12	6.40684e-12	6.94148e-12	7.50428e-12	8.09482e-12	8.71237e-12	9.35599e-12	1.00244e-11	1.0716e-11	1.1429e-11	1.21612e-11	1.291e-11	1.36727e-11	1.44461e-11	1.52269e-11	1.60114e-11	1.67956e-11	1.75755e-11	1.83466e-11	1.91046e-11	1.98448e-11	2.05627e-11	2.12534e-11	2.19125e-11	2.25353e-11	2.31175e-11	2.36549e-11	2.41434e-11	2.45795e-11	2.49599e-11	2.52815e-11	2.55419e-11	2.57391e-11	2.58714e-11	2.59378e-11	2.59378e-11	2.58714e-11	2.57391e-11	2.55419e-11	2.52815e-11	2.49599e-11	2.45795e-11	2.41434e-11	2.36549e-11	2.31175e-11	2.25353e-11	2.19125e-11	2.12534e-11	2.05627e-11	1.98448e-11	1.91046e-11	1.83466e-11	1.75755e-11	1.67956e-11	1.60114e-11	1.52269e-11	1.44461e-11	1.36727e-11	1.291e-11	1.21612e-11	1.1429e-11	1.0716e-11	1.00244e-11	9.35599e-12	8.71237e-12	8.09482e-12	7.50428e-12	6.94148e-12	6.40684e-12	5.90058e-12	5.42265e-12	4.97284e-12	4.55075e-12	4.15582e-12	3.78734e-12	3.44449e-12	3.12635e-12	2.83194e-12	2.56019e-12	2.31e-12	2.08024e-12	1.86977e-12	1.67742e-12	1.50206e-12	1.34256e-12	1.19781e-12	1.06676e-12	9.48359e-13	8.41627e-13	7.45618e-13	6.59435e-13	5.82233e-13	5.13217e-13	4.5164e-13	3.9681e-13
4.77408e-12	5.2429e-12	5.74583e-12	6.2838e-12	6.85759e-12	7.46776e-12	8.11465e-12	8.79834e-12	9.51862e-12	1.0275e-11	1.10666e-11	1.18921e-11	1.27501e-11	1.36386e-11	1.45551e-11	1.54968e-11	1.64607e-11	1.74429e-11	1.84397e-11	1.94464e-11	2.04585e-11	2.14708e-11	2.24779e-11	2.34743e-11	2.44541e-11	2.54114e-11	2.634e-11	2.7234e-11	2.80873e-11	2.88939e-11	2.96481e-11	3.03445e-11	3.09777e-11	3.15431e-11	3.20363e-11	3.24534e-11	3.27911e-11	3.30469e-11	3.32185e-11	3.33047e-11	3.33047e-11	3.32185e-11	3.30469e-11	3.27911e-11	3.24534e-11	3.20363e-11	3.15431e-11	3.09777e-11	3.03445e-11	2.96481e-11	2.88939e-11	2.80873e-11	2.7234e-11	2.634e-11	2.54114e-11	2.44541e-11	2.34743e-11	2.24779e-11	2.14708e-11	2.04585e-11	1.94464e-11	1.84397e-11	1.74429e-11	1.64607e-11	1.54968e-11	1.45551e-11	1.36386e-11	1.27501e-11	1.18921e-11	1.10666e-11	1.0275e-11	9.51862e-12	8.79834e-12	8.11465e-12	7.46776e-12	6.85759e-12	6.2838e-12	5.74583e-12	5.2429e-12	4.77408e-12	4.33826e-12	3.93423e-12	3.56066e-12	3.21618e-12	2.89932e-12	2.60862e-12	2.34257e-12	2.09967e-12	1.87844e-12	1.67742e-12	1.49518e-12	1.33034e-12	1.18157e-12	1.04759e-12	9.27197e-13	8.19238e-13	7.22629e-13	6.36352e-13	5.59457e-13	4.91057e-13
6.01583e-12	6.61216e-12	7.25244e-12	7.93794e-12	8.66972e-12	9.44857e-12	1.0275e-11	1.11491e-11	1.20708e-11	1.30394e-11	1.40539e-11	1.51128e-11	1.6214e-11	1.73552e-11	1.85332e-11	1.97444e-11	2.09849e-11	2.22499e-11	2.35343e-11	2.48324e-11	2.61381e-11	2.74448e-11	2.87455e-11	3.00329e-11	3.12995e-11	3.25375e-11	3.3739e-11	3.48961e-11	3.60008e-11	3.70456e-11	3.80227e-11	3.89251e-11	3.9746e-11	4.0479e-11	4.11186e-11	4.16595e-11	4.20977e-11	4.24294e-11	4.26521e-11	4.27639e-11	4.27639e-11	4.26521e-11	4.24294e-11	4.20977e-11	4.16595e-11	4.11186e-11	4.0479e-11	3.9746e-11	3.89251e-11	3.80227e-11	3.70456e-11	3.60008e-11	3.48961e-11	3.3739e-11	3.25375e-11	3.12995e-11	3.00329e-11	2.87455e-11	2.74448e-11	2.61381e-11	2.48324e-11	2.35343e-11	2.22499e-11	2.09849e-11	1.97444e-11	1.85332e-11	1.73552e-11	1.6214e-11	1.51128e-11	1.40539e-11	1.30394e-11	1.20708e-11	1.11491e-11	1.0275e-11	9.44857e-12	8.66972e-12	7.93794e-12	7.25244e-12	6.61216e-12	6.01583e-12	5.46199e-12	4.94902e-12	4.47518e-12	4.03863e-12	3.63749e-12	3.26981e-12	2.93364e-12	2.62702e-12	2.34804e-12	2.0948e-12	1.86544e-12	1.6582e-12	1.47135e-12	1.30326e-12	1.15237e-12	1.0172e-12	8.96367e-13	7.88572e-13	6.92599e-13	6.07319e-13
7.5779e-12	8.33619e-12	9.15112e-12	1.00244e-11	1.09574e-11	1.19514e-11	1.30069e-11	1.41244e-11	1.53035e-11	1.65438e-11	1.78437e-11	1.92016e-11	2.0615e-11	2.20805e-11	2.35945e-11	2.51523e-11	2.67488e-11	2.83778e-11	3.00329e-11	3.17066e-11	3.33911e-11	3.50777e-11	3.67575e-11	3.84211e-11	4.00584e-11	4.16595e-11	4.32141e-11	4.47118e-11	4.61423e-11	4.74955e-11	4.87616e-11	4.99311e-11	5.09953e-11	5.19458e-11	5.27752e-11	5.34769e-11	5.40453e-11	5.44757e-11	5.47647e-11	5.49097e-11	5.49097e-11	5.47647e-11	5.44757e-11	5.40453e-11	5.34769e-11	5.27752e-11	5.19458e-11	5.09953e-11	4.99311e-11	4.87616e-11	4.74955e-11	4.61423e-11	4.47118e-11	4.32141e-11	4.16595e-11	4.00584e-11	3.84211e-11	3.67575e-11	3.50777e-11	3.33911e-11	3.17066e-11	3.00329e-11	2.83778e-11	2.67488e-11	2.51523e-11	2.35945e-11	2.20805e-11	2.0615e-11	1.92016e-11	1.78437e-11	1.65438e-11	1.53035e-11	1.41244e-11	1.30069e-11	1.19514e-11	1.09574e-11	1.00244e-11	9.15112e-12	8.33619e-12	7.5779e-12	6.87428e-12	6.2232e-12	5.62235e-12	5.06934e-12	4.56166e-12	4.09679e-12	3.67218e-12	3.2853e-12	2.93364e-12	2.61474e-12	2.32623e-12	2.0658e-12	1.83124e-12	1.62045e-12	1.43142e-12	1.26227e-12	1.11123e-12	9.7662e-13	8.56904e-13	7.50641e-13
9.5421e-12	1.05061e-11	1.1543e-11	1.26552e-11	1.38446e-11	1.51128e-11	1.64607e-11	1.78889e-11	1.93972e-11	2.09849e-11	2.26505e-11	2.43916e-11	2.62052e-11	2.80873e-11	3.00329e-11	3.20363e-11	3.40907e-11	3.61885e-11	3.83211e-11	4.0479e-11	4.26521e-11	4.48292e-11	4.69987e-11	4.91482e-11	5.1265e-11	5.33358e-11	5.53473e-11	5.7286e-11	5.91384e-11	6.08913e-11	6.25318e-11	6.40478e-11	6.54274e-11	6.666e-11	6.77358e-11	6.86461e-11	6.93836e-11	6.9942e-11	7.0317e-11	7.05052e-11	7.05052e-11	7.0317e-11	6.9942e-11	6.93836e-11	6.86461e-11	6.77358e-11	6.666e-11	6.54274e-11	6.40478e-11	6.25318e-11	6.08913e-11	5.91384e-11	5.7286e-11	5.53473e-11	5.33358e-11	5.1265e-11	4.91482e-11	4.69987e-11	4.48292e-11	4.26521e-11	4.0479e-11	3.83211e-11	3.61885e-11	3.40907e-11	3.20363e-11	3.00329e-11	2.80873e-11	2.62052e-11	2.43916e-11	2.26505e-11	2.09849e-11	1.93972e-11	1.78889e-11	1.64607e-11	1.51128e-11	1.38446e-11	1.26552e-11	1.1543e-11	1.05061e-11	9.5421e-12	8.64847e-12	7.82236e-12	7.06073e-12	6.36041e-12	5.71815e-12	5.13063e-12	4.59454e-12	4.10657e-12	3.66348e-12	3.26209e-12	2.89932e-12	2.57221e-12	2.27791e-12	2.0137e-12	1.77703e-12	1.56548e-12	1.37677e-12	1.20877e-12	1.05953e-12	9.27197e-13
1.20109e-11	1.3236e-11	1.45551e-11	1.59712e-11	1.7487e-11	1.91046e-11	2.08255e-11	2.26505e-11	2.45795e-11	2.66118e-11	2.87455e-11	3.09777e-11	3.33047e-11	3.57213e-11	3.82213e-11	4.07975e-11	4.34411e-11	4.61423e-11	4.88901e-11	5.16724e-11	5.44757e-11	5.7286e-11	6.00879e-11	6.28654e-11	6.5602e-11	6.82805e-11	7.08833e-11	7.33929e-11	7.57918e-11	7.80626e-11	8.01886e-11	8.21536e-11	8.39425e-11	8.55411e-11	8.69366e-11	8.81176e-11	8.90745e-11	8.97993e-11	9.02859e-11	9.05302e-11	9.05302e-11	9.02859e-11	8.97993e-11	8.90745e-11	8.81176e-11	8.69366e-11	8.55411e-11	8.39425e-11	8.21536e-11	8.01886e-11	7.80626e-11	7.57918e-11	7.33929e-11	7.08833e-11	6.82805e-11	6.5602e-11	6.28654e-11	6.00879e-11	5.7286e-11	5.44757e-11	5.16724e-11	4.88901e-11	4.61423e-11	4.34411e-11	4.07975e-11	3.82213e-11	3.57213e-11	3.33047e-11	3.09777e-11	2.87455e-11	2.66118e-11	2.45795e-11	2.26505e-11	2.08255e-11	1.91046e-11	1.7487e-11	1.59712e-11	1.45551e-11	1.3236e-11	1.20109e-11	1.08764e-11	9.8285e-12	8.86339e-12	7.97686e-12	7.16464e-12	6.4224e-12	5.74583e-12	5.13063e-12	4.57259e-12	4.0676e-12	3.61169e-12	3.20102e-12	2.83194e-12	2.50096e-12	2.2048e-12	1.94035e-12	1.70471e-12	1.49518e-12	1.30923e-12	1.14454e-12
1.51128e-11	1.66692e-11	1.83466e-11	2.01492e-11	2.20805e-11	2.41434e-11	2.634e-11	2.86715e-11	3.11382e-11	3.3739e-11	3.64718e-11	3.93333e-11	4.23185e-11	4.54212e-11	4.86334e-11	5.19458e-11	5.53473e-11	5.88254e-11	6.23657e-11	6.59527e-11	6.95692e-11	7.31966e-11	7.68153e-11	8.04045e-11	8.39425e-11	8.7407e-11	9.07752e-11	9.40241e-11	9.71309e-11	1.00073e-10	1.02828e-10	1.05376e-10	1.07695e-10	1.09769e-10	1.11579e-10	1.13111e-10	1.14353e-10	1.15294e-10	1.15925e-10	1.16243e-10	1.16243e-10	1.15925e-10	1.15294e-10	1.14353e-10	1.13111e-10	1.11579e-10	1.09769e-10	1.07695e-10	1.05376e-10	1.02828e-10	1.00073e-10	9.71309e-11	9.40241e-11	9.07752e-11	8.7407e-11	8.39425e-11	8.04045e-11	7.68153e-11	7.31966e-11	6.95692e-11	6.59527e-11	6.23657e-11	5.88254e-11	5.53473e-11	5.19458e-11	4.86334e-11	4.54212e-11	4.23185e-11	3.93333e-11	3.64718e-11	3.3739e-11	3.11382e-11	2.86715e-11	2.634e-11	2.41434e-11	2.20805e-11	2.01492e-11	1.83466e-11	1.66692e-11	1.51128e-11	1.36727e-11	1.2344e-11	1.11215e-11	9.99969e-12	8.97293e-12	8.03561e-12	7.18211e-12	6.40684e-12	5.70436e-12	5.06934e-12	4.49664e-12	3.98133e-12	3.51871e-12	3.10431e-12	2.7339e-12	2.40352e-12	2.10946e-12	1.84826e-12	1.61672e-12	1.41188e-12
1.90081e-11	2.09849e-11	2.31175e-11	2.54114e-11	2.78714e-11	3.05015e-11	3.33047e-11	3.62827e-11	3.94361e-11	4.27639e-11	4.62636e-11	4.99311e-11	5.37603e-11	5.77433e-11	6.18702e-11	6.61288e-11	7.05052e-11	7.49832e-11	7.95446e-11	8.4169e-11	8.88343e-11	9.35165e-11	9.81901e-11	1.02828e-10	1.07402e-10	1.11884e-10	1.16243e-10	1.20449e-10	1.24473e-10	1.28285e-10	1.31856e-10	1.35158e-10	1.38167e-10	1.40856e-10	1.43205e-10	1.45194e-10	1.46805e-10	1.48026e-10	1.48846e-10	1.49258e-10	1.49258e-10	1.48846e-10	1.48026e-10	1.46805e-10	1.45194e-10	1.43205e-10	1.40856e-10	1.38167e-10	1.35158e-10	1.31856e-10	1.28285e-10	1.24473e-10	1.20449e-10	1.16243e-10	1.11884e-10	1.07402e-10	1.02828e-10	9.81901e-11	9.35165e-11	8.88343e-11	8.4169e-11	7.95446e-11	7.49832e-11	7.05052e-11	6.61288e-11	6.18702e-11	5.77433e-11	5.37603e-11	4.99311e-11	4.62636e-11	4.27639e-11	3.94361e-11	3.62827e-11	3.33047e-11	3.05015e-11	2.78714e-11	2.54114e-11	2.31175e-11	2.09849e-11	1.90081e-11	1.7181e-11	1.54968e-11	1.39488e-11	1.25298e-11	1.12323e-11	1.00492e-11	8.97293e-12	7.9964e-12	7.11249e-12	6.31433e-12	5.59529e-12	4.94902e-12	4.36946e-12	3.85089e-12	3.38788e-12	2.97537e-12	2.60862e-12	2.28322e-12	1.9951e-12	1.74048e-12
